Route_start,Matched,ID,Route_start_country,Route_dest,Matched _dest,ALTERNATE_ID,Valid,CODE
Monterrey Airport,Monterrey Airport,26493,MX,General Escobedo (Monterrey),General Escobedo (Monterrey),28440,TRUE,MTY
Monterrey Airport,Monterrey Airport,26493,MX,Guadalupe (Monterrey),Guadalupe (Monterrey),28434,TRUE,MTY
Monterrey Airport,Monterrey Airport,26493,MX,Monterrey,Monterrey,26560,TRUE,MTY
Monterrey Airport,Monterrey Airport,26493,MX,Reynosa,Reynosa,42233,TRUE,MTY
Monterrey Airport,Monterrey Airport,26493,MX,Santa Catarina (Monterrey),Santa Catarina (Monterrey),28438,TRUE,MTY
Monterrey Airport,Monterrey Airport,26493,MX,Saltillo,Saltillo,34776,TRUE,MTY
Toluca Airport,Toluca Airport,28409,MX,Contepec,Contepec,29359,TRUE,TLC
Toluca Airport,Toluca Airport,28409,MX,Cuajimalpa District (Mexico City),Cuajimalpa district (Mexico City),28014,TRUE,TLC
Toluca Airport,Toluca Airport,28409,MX,Cuernavaca,Cuernavaca,28028,TRUE,TLC
Toluca Airport,Toluca Airport,28409,MX,Gustavo A. Madero District (Mexico City),Gustavo A. Madero district (Mexico City),28015,TRUE,TLC
Toluca Airport,Toluca Airport,28409,MX,Iztapalapa District (Mexico City),Iztapalapa district (Mexico City),28017,TRUE,TLC
Toluca Airport,Toluca Airport,28409,MX,Metepec,Metepec,28432,TRUE,TLC
Toluca Airport,Toluca Airport,28409,MX,Mexico City Centre,Mexico city centre,26546,TRUE,TLC
Toluca Airport,Toluca Airport,28409,MX,Morelia,Morelia,28433,TRUE,TLC
Toluca Airport,Toluca Airport,28409,MX,Polanco (Mexico City),Polanco (Mexico City),28443,TRUE,TLC
Toluca Airport,Toluca Airport,28409,MX,San Miguel De Allende,San Miguel de Allende,28413,TRUE,TLC
Toluca Airport,Toluca Airport,28409,MX,Toluca,Toluca,28025,TRUE,TLC
Mexico City Airport,Mexico City Airport,26495,MX,Toluca Airport,Toluca airport,28409,TRUE,MEX
Agadir Airport,Agadir Airport,21455,MA,Aourir,Aourir,27125,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Asni,Asni,21428,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Beni-Mellal,Beni-Mellal,35161,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Essaouira,Essaouira,20713,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Founty,Founty,39974,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Imi Ouaddar,Imi Ouaddar,29691,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Imlil,Imlil,21429,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Immouzzer,Immouzzer,21430,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Imsouane,Imsouane,36944,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Inezgane,Inezgane,39999,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Marrakech Airport,Marrakech airport,20710,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Marrakech City (Excl. Medina),Marrakech city (excl. Medina),20715,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Marrakech Medina (Main Entrance),Marrakech Medina (main entrance),40270,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Mirleft,Mirleft,29689,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Ouirgane,Ouirgane,21431,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Rabat,Rabat,10954,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Setti Fadma,Setti Fadma,21432,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Sidi Ifni,Sidi Ifni,29690,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Sidi Kaouki,Sidi Kaouki,33218,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Taghazout,Taghazout,21434,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Tantan,Tantan,29687,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Paradis Plage,Paradis Plage,35271,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Tafraoute,Tafraoute,21433,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Tamraght,Tamraght,29685,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Taroudant,Taroudant,21436,TRUE,AGA
Agadir Airport,Agadir Airport,21455,MA,Tiguert,Tiguert,40171,TRUE,AGA
Essaouira Airport,Essaouira Airport,29698,MA,Agadir Airport,Agadir airport,21455,TRUE,ESU
Casablanca Airport,Casablanca Airport,21437,MA,Asni,Asni,21428,TRUE,CMN
Casablanca Airport,Casablanca Airport,21437,MA,Ben Slimane,Ben Slimane,34908,TRUE,CMN
Casablanca Airport,Casablanca Airport,21437,MA,Berrechid,Berrechid,29664,TRUE,CMN
Casablanca Airport,Casablanca Airport,21437,MA,El Jadida,El Jadida,21438,TRUE,CMN
Casablanca Airport,Casablanca Airport,21437,MA,Essaouira,Essaouira,20713,TRUE,CMN
Casablanca Airport,Casablanca Airport,21437,MA,Khouribga,Khouribga,33311,TRUE,CMN
Casablanca Airport,Casablanca Airport,21437,MA,Mohammedia,Mohammedia,29665,TRUE,CMN
Casablanca Airport,Casablanca Airport,21437,MA,Rabat,Rabat,10954,TRUE,CMN
Casablanca Airport,Casablanca Airport,21437,MA,Settat,Settat,35519,TRUE,CMN
Casablanca Airport,Casablanca Airport,21437,MA,Safi (Morocco),Safi (Morocco),29693,TRUE,CMN
Casablanca Airport,Casablanca Airport,21437,MA,Tamaris,Tamaris,44484,TRUE,CMN
Casablanca Airport,Casablanca Airport,21437,MA,Khenifra,Khenifra,42757,TRUE,CMN
Casablanca Airport,Casablanca Airport,21437,MA,Beni-Mellal,Beni-Mellal,35161,TRUE,CMN
Essaouira Airport,Essaouira Airport,29698,MA,Agadir Airport,Agadir airport,21455,TRUE,ESU
Essaouira Airport,Essaouira Airport,29698,MA,Aourir,Aourir,27125,TRUE,ESU
Essaouira Airport,Essaouira Airport,29698,MA,Essaouira,Essaouira,20713,TRUE,ESU
Essaouira Airport,Essaouira Airport,29698,MA,Imi Ouaddar,Imi Ouaddar,29691,TRUE,ESU
Essaouira Airport,Essaouira Airport,29698,MA,Immouzzer,Immouzzer,21430,TRUE,ESU
Essaouira Airport,Essaouira Airport,29698,MA,Marrakech Airport,Marrakech airport,20710,TRUE,ESU
Essaouira Airport,Essaouira Airport,29698,MA,Marrakech City (Excl. Medina),Marrakech city (excl. Medina),20715,TRUE,ESU
Essaouira Airport,Essaouira Airport,29698,MA,Marrakech Medina (Main Entrance),Marrakech Medina (main entrance),40270,TRUE,ESU
Essaouira Airport,Essaouira Airport,29698,MA,Mirleft,Mirleft,29689,TRUE,ESU
Essaouira Airport,Essaouira Airport,29698,MA,Sidi Kaouki,Sidi Kaouki,33218,TRUE,ESU
Essaouira Airport,Essaouira Airport,29698,MA,Taghazout,Taghazout,21434,TRUE,ESU
Essaouira Airport,Essaouira Airport,29698,MA,Paradis Plage,Paradis Plage,35271,TRUE,ESU
Essaouira Airport,Essaouira Airport,29698,MA,Tamraght,Tamraght,29685,TRUE,ESU
Essaouira Airport,Essaouira Airport,29698,MA,Taroudant,Taroudant,21436,TRUE,ESU
Essaouira Airport,Essaouira Airport,29698,MA,Oualidia,Oualidia,21448,TRUE,ESU
Essaouira Airport,Essaouira Airport,29698,MA,Safi (Morocco),Safi (Morocco),29693,TRUE,ESU
Fez Airport,Fez Airport,21443,MA,Chefchaouen,Chefchaouen,21444,TRUE,FEZ
Fez Airport,Fez Airport,21443,MA,Erfoud,Erfoud,21445,TRUE,FEZ
Fez Airport,Fez Airport,21443,MA,Ifran,Ifran,32827,TRUE,FEZ
Fez Airport,Fez Airport,21443,MA,Rabat,Rabat,10954,TRUE,FEZ
Fez Airport,Fez Airport,21443,MA,Moulay Idriss Zerhoun,Moulay Idriss Zerhoun,32403,TRUE,FEZ
Fez Airport,Fez Airport,21443,MA,Oujda,Oujda,29672,TRUE,FEZ
Fez Airport,Fez Airport,21443,MA,Tangier,Tangier,21442,TRUE,FEZ
Marrakech Airport,Marrakech Airport,20710,MA,Aqua Mirage Club,Aqua Mirage Club,37658,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Asni,Asni,21428,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Atlas Targa & Resort,Atlas Targa & Resort,30562,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Chrifia,Chrifia,36758,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Club Palmeraie Marrakech,Club Palmeraie Marrakech,41492,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Dar Tounsi,Dar Tounsi,33315,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Douar Lahna,Douar Lahna,30795,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Eden Andalou Spa Resort,Eden Andalou Spa Resort,29706,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,El Jadida,El Jadida,21438,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Essaouira,Essaouira,20713,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Imsouane,Imsouane,36944,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,La Palmeraie,La Palmeraie,20714,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Lalla Takerkoust,Lalla Takerkoust,29700,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Marrakech City (Excl. Medina),Marrakech city (excl. Medina),20715,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Marrakech Medina (Main Entrance),Marrakech Medina (main entrance),40270,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Merzouga,Merzouga,21447,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Oualidia,Oualidia,21448,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Rabat,Rabat,10954,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Semlalia,Semlalia,40014,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Setti Fadma,Setti Fadma,21432,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Sidi Abdallah Ghiat,Sidi Abdallah Ghiat,41163,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Taj Palace Marrakech,Taj Palace Marrakech,29138,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Tangier,Tangier,21442,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Tinghir,Tinghir,21451,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Zagora,Zagora,21452,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Ouahat Sidi Brahim,Ouahat Sidi Brahim,35964,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Sidi Bouzguia,Sidi Bouzguia,29966,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Tamraght,Tamraght,29685,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Taroudant,Taroudant,21436,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Beni-Mellal,Beni-Mellal,35161,TRUE,RAK
Marrakech Airport,Marrakech Airport,20710,MA,Safi (Morocco),Safi (Morocco),29693,TRUE,RAK
Essaouira Airport,Essaouira Airport,29698,MA,Marrakech Airport,Marrakech airport,20710,TRUE,ESU
Agadir Airport,Agadir Airport,21455,MA,Marrakech Airport,Marrakech airport,20710,TRUE,AGA
Ouarzazate Airport,Ouarzazate Airport,21453,MA,Agdz,Agdz,42969,TRUE,OZZ
Ouarzazate Airport,Ouarzazate Airport,21453,MA,Erfoud,Erfoud,21445,TRUE,OZZ
Ouarzazate Airport,Ouarzazate Airport,21453,MA,Kalaat M'gouna,Kalaat M'Gouna,42972,TRUE,OZZ
Ouarzazate Airport,Ouarzazate Airport,21453,MA,Marrakech City (Excl. Medina),Marrakech city (excl. Medina),20715,TRUE,OZZ
Ouarzazate Airport,Ouarzazate Airport,21453,MA,Merzouga,Merzouga,21447,TRUE,OZZ
Ouarzazate Airport,Ouarzazate Airport,21453,MA,Ramlia,Ramlia,42974,TRUE,OZZ
Ouarzazate Airport,Ouarzazate Airport,21453,MA,Skoura,Skoura,21450,TRUE,OZZ
Ouarzazate Airport,Ouarzazate Airport,21453,MA,Tazzarine,Tazzarine,42976,TRUE,OZZ
Ouarzazate Airport,Ouarzazate Airport,21453,MA,Zagora,Zagora,21452,TRUE,OZZ
Ouarzazate Airport,Ouarzazate Airport,21453,MA,Amassine,Amassine,42970,TRUE,OZZ
Ouarzazate Airport,Ouarzazate Airport,21453,MA,Ouled Driss,Ouled Driss,42973,TRUE,OZZ
Ouarzazate Airport,Ouarzazate Airport,21453,MA,Tafraoute,Tafraoute,21433,TRUE,OZZ
Rabat Airport,Rabat Airport,21454,MA,El Jadida,El Jadida,21438,TRUE,RBA
Rabat Airport,Rabat Airport,21454,MA,Kenitra,Kenitra,27050,TRUE,RBA
Rabat Airport,Rabat Airport,21454,MA,Marrakech City (Excl. Medina),Marrakech city (excl. Medina),20715,TRUE,RBA
Rabat Airport,Rabat Airport,21454,MA,Nador,Nador,42989,TRUE,RBA
Rabat Airport,Rabat Airport,21454,MA,Rabat,Rabat,10954,TRUE,RBA
Rabat Airport,Rabat Airport,21454,MA,Safi (Morocco),Safi (Morocco),29693,TRUE,RBA
Rabat Airport,Rabat Airport,21454,MA,Tangier,Tangier,21442,TRUE,RBA
Rabat Airport,Rabat Airport,21454,MA,Temara,Temara,35491,TRUE,RBA
Rabat Airport,Rabat Airport,21454,MA,Bouznika,Bouznika,34897,TRUE,RBA
Rabat Airport,Rabat Airport,21454,MA,Mohammedia,Mohammedia,29665,TRUE,RBA
Rabat Airport,Rabat Airport,21454,MA,Khouribga,Khouribga,33311,TRUE,RBA
Tangier Airport (TNG),Tangier Airport (TNG),21456,MA,Chefchaouen,Chefchaouen,21444,TRUE,TNG
Tangier Airport (TNG),Tangier Airport (TNG),21456,MA,Martil,Martil,29697,TRUE,TNG
Tangier Airport (TNG),Tangier Airport (TNG),21456,MA,Rabat,Rabat,10954,TRUE,TNG
Tangier Airport (TNG),Tangier Airport (TNG),21456,MA,Asilah,Asilah,21457,TRUE,TNG
Tangier Airport (TNG),Tangier Airport (TNG),21456,MA,Tangier,Tangier,21442,TRUE,TNG
Tangier Airport (TNG),Tangier Airport (TNG),21456,MA,Ceuta,Ceuta,31921,TRUE,TNG
Tangier Airport (TNG),Tangier Airport (TNG),21456,MA,M'diq,M'diq,38607,TRUE,TNG
Auckland Airport,Auckland Airport,41385,NZ,Botany Downs,Botany Downs,41410,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Cambridge (New Zealand),Cambridge (New Zealand),41970,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Clevedon (Auckland),Clevedon (Auckland),41590,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Cockle Bay,Cockle Bay,41412,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Dannemora,Dannemora,41413,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Forrest Hill,Forrest Hill,41419,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Glen Eden,Glen Eden,41420,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Glenfield,Glenfield,41421,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Half Moon Bay (Auckland),Half Moon Bay (Auckland),41437,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Henderson (Auckland),Henderson (Auckland),41438,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Hillcrest (Auckland),Hillcrest (Auckland),41440,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Howick (Auckland),Howick (Auckland),41442,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Kingsland,Kingsland,41443,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Kumeu,Kumeu,41445,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Lynfield,Lynfield,41447,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Mairangi Bay,Mairangi Bay,41448,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Manurewa,Manurewa,41450,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Milford (Auckland),Milford (Auckland),41453,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Mount Albert,Mount Albert,41455,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Mount Eden,Mount Eden,41456,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Mount Wellington,Mount Wellington,41457,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Murrays Bay,Murrays Bay,41458,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Otahuhu,Otahuhu,42086,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Otara,Otara,41463,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Panmure,Panmure,41464,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Papakura,Papakura,41465,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Remuera,Remuera,41468,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Royal Oak,Royal Oak,41469,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Sandringham (Auckland),Sandringham (Auckland),41470,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Takapuna,Takapuna,41472,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,West Harbour,West Harbour,41475,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Westgate,Westgate,41476,TRUE,AKL
Auckland Airport,Auckland Airport,41385,NZ,Whangaparaoa,Whangaparaoa,43160,TRUE,AKL
Queenstown Airport,Queenstown Airport,41387,NZ,Fernhill,Fernhill,41392,TRUE,ZQN
Queenstown Airport,Queenstown Airport,41387,NZ,Frankton,Frankton,41390,TRUE,ZQN
Queenstown Airport,Queenstown Airport,41387,NZ,Kawarau Falls,Kawarau Falls,41394,TRUE,ZQN
Queenstown Airport,Queenstown Airport,41387,NZ,Kelvin Heights,Kelvin Heights,41393,TRUE,ZQN
Queenstown Airport,Queenstown Airport,41387,NZ,Glenorchy,Glenorchy,41601,TRUE,ZQN
Wellington International Airport,Wellington International Airport,41395,NZ,Brooklyn (Wellington),Brooklyn (Wellington),41401,TRUE,WLG
Wellington International Airport,Wellington International Airport,41395,NZ,Karori,Karori,41402,TRUE,WLG
Wellington International Airport,Wellington International Airport,41395,NZ,Kilbirnie,Kilbirnie,41396,TRUE,WLG
Wellington International Airport,Wellington International Airport,41395,NZ,Kingston (Wellington),Kingston (Wellington),41399,TRUE,WLG
Wellington International Airport,Wellington International Airport,41395,NZ,Lower Hutt,Lower Hutt,41404,TRUE,WLG
Wellington International Airport,Wellington International Airport,41395,NZ,Melrose (Wellington),Melrose (Wellington),41397,TRUE,WLG
Wellington International Airport,Wellington International Airport,41395,NZ,Miramar (Wellington),Miramar (Wellington),41389,TRUE,WLG
Wellington International Airport,Wellington International Airport,41395,NZ,Newtown (Wellington),Newtown (Wellington),41400,TRUE,WLG
Wellington International Airport,Wellington International Airport,41395,NZ,Thorndon,Thorndon,41403,TRUE,WLG
Wellington International Airport,Wellington International Airport,41395,NZ,Wellington Aotea Quay,Wellington Aotea Quay,43315,TRUE,WLG
Wellington International Airport,Wellington International Airport,41395,NZ,Wellington Queens Wharf,Wellington Queens Wharf,43316,TRUE,WLG
Wellington International Airport,Wellington International Airport,41395,NZ,Whitby (New Zealand),Whitby (New Zealand),41966,TRUE,WLG
Managua Airport,Managua Airport,43762,NI,Carazo,Carazo,43765,TRUE,MGA
Managua Airport,Managua Airport,43762,NI,Chinandega,Chinandega,43769,TRUE,MGA
Managua Airport,Managua Airport,43762,NI,Esteli,Esteli,43767,TRUE,MGA
Managua Airport,Managua Airport,43762,NI,Granada (Nicaragua),Granada (Nicaragua),43764,TRUE,MGA
Managua Airport,Managua Airport,43762,NI,Jinotega,Jinotega,43768,TRUE,MGA
Managua Airport,Managua Airport,43762,NI,Managua,Managua,43763,TRUE,MGA
Managua Airport,Managua Airport,43762,NI,Masaya,Masaya,43777,TRUE,MGA
Managua Airport,Managua Airport,43762,NI,Matagalpa,Matagalpa,43770,TRUE,MGA
Managua Airport,Managua Airport,43762,NI,Rivas,Rivas,43778,TRUE,MGA
Managua Airport,Managua Airport,43762,NI,San Juan Del Sur,San Juan del Sur,43766,TRUE,MGA
Managua Airport,Managua Airport,43762,NI,Playa Maderas,Playa Maderas,44632,TRUE,MGA
Abuja Airport,Abuja Airport,42594,NG,Asokoro,Asokoro,42608,TRUE,ABV
Abuja Airport,Abuja Airport,42594,NG,Bwari,Bwari,42618,TRUE,ABV
Abuja Airport,Abuja Airport,42594,NG,Dutse Alhaji,Dutse Alhaji,42617,TRUE,ABV
Abuja Airport,Abuja Airport,42594,NG,Garki,Garki,42603,TRUE,ABV
Abuja Airport,Abuja Airport,42594,NG,Gwagwalada,Gwagwalada,42615,TRUE,ABV
Abuja Airport,Abuja Airport,42594,NG,Gwarinpa,Gwarinpa,42614,TRUE,ABV
Abuja Airport,Abuja Airport,42594,NG,Jabi,Jabi,42612,TRUE,ABV
Abuja Airport,Abuja Airport,42594,NG,Kubwa,Kubwa,42616,TRUE,ABV
Abuja Airport,Abuja Airport,42594,NG,Maitama,Maitama,42609,TRUE,ABV
Abuja Airport,Abuja Airport,42594,NG,Wuse,Wuse,42604,TRUE,ABV
Abuja Airport,Abuja Airport,42594,NG,Wuye,Wuye,42607,TRUE,ABV
Abuja Airport,Abuja Airport,42594,NG,Zuba (Nigeria),Zuba (Nigeria),42703,TRUE,ABV
Abuja Airport,Abuja Airport,42594,NG,Nyanya,Nyanya,42619,TRUE,ABV
"Moss Airport, Rygge (RYG)","Moss Airport, Rygge (RYG)",26804,NO,Trysil,Trysil,29274,TRUE,RYG
"Moss Airport, Rygge (RYG)","Moss Airport, Rygge (RYG)",26804,NO,Sarpsborg,Sarpsborg,29710,TRUE,RYG
"Moss Airport, Rygge (RYG)","Moss Airport, Rygge (RYG)",26804,NO,Lillehammer,Lillehammer,32065,TRUE,RYG
"Moss Airport, Rygge (RYG)","Moss Airport, Rygge (RYG)",26804,NO,Fredrikstad,Fredrikstad,34838,TRUE,RYG
"Sandefjord Airport, Torp (TRF)","Sandefjord Airport, Torp (TRF)",26803,NO,Trysil,Trysil,29274,TRUE,TRF
"Sandefjord Airport, Torp (TRF)","Sandefjord Airport, Torp (TRF)",26803,NO,Geilo,Geilo,32032,TRUE,TRF
"Sandefjord Airport, Torp (TRF)","Sandefjord Airport, Torp (TRF)",26803,NO,Kongsberg,Kongsberg,34337,TRUE,TRF
"Sandefjord Airport, Torp (TRF)","Sandefjord Airport, Torp (TRF)",26803,NO,Melsomvik,Melsomvik,32594,TRUE,TRF
"Sandefjord Airport, Torp (TRF)","Sandefjord Airport, Torp (TRF)",26803,NO,Sandefjord,Sandefjord,30730,TRUE,TRF
"Sandefjord Airport, Torp (TRF)","Sandefjord Airport, Torp (TRF)",26803,NO,Hvalstad,Hvalstad,34096,TRUE,TRF
"Sandefjord Airport, Torp (TRF)","Sandefjord Airport, Torp (TRF)",26803,NO,Spydeberg,Spydeberg,41785,TRUE,TRF
"Sandefjord Airport, Torp (TRF)","Sandefjord Airport, Torp (TRF)",26803,NO,Ula,Ula,31381,TRUE,TRF
Muscat Airport,Muscat Airport,29814,OM,Al Bustan,Al Bustan,29875,TRUE,MCT
Muscat Airport,Muscat Airport,29814,OM,Al Mawaleh South,Al Mawaleh South,32982,TRUE,MCT
Muscat Airport,Muscat Airport,29814,OM,Alila Jabal Akhdar,Alila Jabal Akhdar,37439,TRUE,MCT
Muscat Airport,Muscat Airport,29814,OM,Bidiyah,Bidiyah,36212,TRUE,MCT
Muscat Airport,Muscat Airport,29814,OM,Dubai Marina,Dubai Marina,26730,TRUE,MCT
Muscat Airport,Muscat Airport,29814,OM,Muscat,Muscat,29874,TRUE,MCT
Muscat Airport,Muscat Airport,29814,OM,Muscat Beach,Muscat Beach,36073,TRUE,MCT
Muscat Airport,Muscat Airport,29814,OM,Ruwi,Ruwi,37531,TRUE,MCT
Muscat Airport,Muscat Airport,29814,OM,Shati Al Qurum,Shati Al Qurum,36299,TRUE,MCT
Muscat Airport,Muscat Airport,29814,OM,Sohar,Sohar,36844,TRUE,MCT
Muscat Airport,Muscat Airport,29814,OM,As Sifah,As Sifah,32788,TRUE,MCT
Muscat Airport,Muscat Airport,29814,OM,Duqm,Duqm,41644,TRUE,MCT
Muscat Airport,Muscat Airport,29814,OM,Suwadi Al Batha,Suwadi Al Batha,32472,TRUE,MCT
Muscat Airport,Muscat Airport,29814,OM,Wudam As Sahil,Wudam as Sahil,37187,TRUE,MCT
Panama Tocumen Airport,Panama Tocumen Airport,28323,PA,Albrook,Albrook,35394,TRUE,PTY
Panama Tocumen Airport,Panama Tocumen Airport,28323,PA,Amador/causeway,Amador/Causeway,28332,TRUE,PTY
Panama Tocumen Airport,Panama Tocumen Airport,28323,PA,Anton Valley,Anton Valley,42758,TRUE,PTY
Panama Tocumen Airport,Panama Tocumen Airport,28323,PA,City Of Knowledge,City of Knowledge,39836,TRUE,PTY
Panama Tocumen Airport,Panama Tocumen Airport,28323,PA,Gamboa,Gamboa,28334,TRUE,PTY
Panama Tocumen Airport,Panama Tocumen Airport,28323,PA,La Chorrera,La Chorrera,37081,TRUE,PTY
Panama Tocumen Airport,Panama Tocumen Airport,28323,PA,Panama Albrook Airport,Panama Albrook airport,28330,TRUE,PTY
Panama Tocumen Airport,Panama Tocumen Airport,28323,PA,Portobelo,Portobelo,28335,TRUE,PTY
Panama Tocumen Airport,Panama Tocumen Airport,28323,PA,Punta Chame,Punta Chame,39331,TRUE,PTY
Panama Tocumen Airport,Panama Tocumen Airport,28323,PA,Fort Sherman,Fort Sherman,33547,TRUE,PTY
Panama Tocumen Airport,Panama Tocumen Airport,28323,PA,Playa Bonita,Playa Bonita,28333,TRUE,PTY
Panama Tocumen Airport,Panama Tocumen Airport,28323,PA,Arraijan,Arraijan,33133,TRUE,PTY
Lima Airport,Lima Airport,26496,PE,Chorrillos,Chorrillos,28201,TRUE,LIM
Lima Airport,Lima Airport,26496,PE,Huacachina,Huacachina,37642,TRUE,LIM
Lima Airport,Lima Airport,26496,PE,Huacho,Huacho,33200,TRUE,LIM
Lima Airport,Lima Airport,26496,PE,La Oroya,La Oroya,29753,TRUE,LIM
Lima Airport,Lima Airport,26496,PE,Lurigancho,Lurigancho,32937,TRUE,LIM
Lima Airport,Lima Airport,26496,PE,Miraflores (Lima),Miraflores (Lima),28197,TRUE,LIM
Lima Airport,Lima Airport,26496,PE,Nazca,Nazca,31864,TRUE,LIM
Lima Airport,Lima Airport,26496,PE,Pachacamac,Pachacamac,28206,TRUE,LIM
Lima Airport,Lima Airport,26496,PE,Pisco,Pisco,33520,TRUE,LIM
Lima Airport,Lima Airport,26496,PE,Playa Caballeros,Playa Caballeros,34664,TRUE,LIM
Lima Airport,Lima Airport,26496,PE,Pucusana,Pucusana,42188,TRUE,LIM
Lima Airport,Lima Airport,26496,PE,San Borja,San Borja,28198,TRUE,LIM
Lima Airport,Lima Airport,26496,PE,San Isidro (Lima),San Isidro (Lima),28202,TRUE,LIM
Lima Airport,Lima Airport,26496,PE,San Miguel (Lima),San Miguel (Lima),36732,TRUE,LIM
